order_id,order_number,customer_id,sales_rep_id,order_date_id,shipping_date_id,region_id,order_status,payment_terms,currency_code,gross_total,discount_total,net_total,created_at
7191,ORD8191,217,32,20240722,20240730,3,Cancelled,Net 30,EUR,2869.01,197.23,2671.78,2024-07-22 13:54:06
7192,ORD8192,285,1,20240804,20240807,3,Pending,Net 30,EUR,1882.23,267.84,1614.39,2024-08-04 13:46:48
7193,ORD8193,214,43,20230310,20230322,4,Delivered,Net 60,EUR,4629.04,223.26,4405.78,2023-03-10 14:01:15
7194,ORD8194,10,3,20240123,20240127,4,Shipped,Due on Receipt,EUR,529.48,77.50,451.98,2024-01-23 12:48:42
7195,ORD8195,73,35,20240518,20240521,1,Pending,Net 30,GBP,4789.11,304.54,4484.57,2024-05-18 12:15:50
7196,ORD8196,444,4,20241221,20250102,4,Cancelled,Net 30,EUR,1025.56,486.47,539.09,2024-12-21 09:56:11
7197,ORD8197,476,11,20250618,20250622,4,Delivered,Net 30,EUR,1778.28,376.18,1402.10,2025-06-18 14:04:52
7198,ORD8198,197,10,20251231,20251231,3,Shipped,Net 60,EUR,2560.12,443.74,2116.38,2025-12-31 08:53:10
7199,ORD8199,399,49,20241213,20241225,4,Delivered,Due on Receipt,EUR,1657.98,77.52,1580.46,2024-12-13 13:12:51
7200,ORD8200,120,1,20241223,20241224,2,Pending,Due on Receipt,USD,1786.15,388.28,1397.87,2024-12-23 14:53:56
7201,ORD8201,366,20,20250725,20250727,4,Delivered,Net 30,GBP,1029.12,7.54,1021.58,2025-07-25 18:56:18
7202,ORD8202,188,44,20250628,20250629,1,Delivered,Net 30,USD,4161.28,38.73,4122.55,2025-06-28 16:12:53
7203,ORD8203,224,16,20240818,20240825,3,Delivered,Net 60,GBP,2058.58,267.93,1790.65,2024-08-18 16:44:46
7204,ORD8204,373,30,20231231,20231231,4,Delivered,Due on Receipt,USD,2185.59,283.67,1901.92,2023-12-31 11:45:41
7205,ORD8205,479,32,20250722,20250722,2,Pending,Net 60,USD,4579.59,92.51,4487.08,2025-07-22 17:30:25
7206,ORD8206,103,9,20240913,20240924,4,Delivered,Net 30,USD,4596.52,240.33,4356.19,2024-09-13 18:11:23
7207,ORD8207,179,36,20230215,20230216,3,Pending,Net 30,EUR,2758.77,292.64,2466.13,2023-02-15 17:00:39
7208,ORD8208,29,11,20240517,20240530,4,Pending,Due on Receipt,GBP,4804.28,340.25,4464.03,2024-05-17 08:42:59
7209,ORD8209,16,29,20240711,20240719,2,Pending,Net 60,GBP,3807.48,123.57,3683.91,2024-07-11 08:55:13
7210,ORD8210,1,29,20230515,20230529,4,Cancelled,Net 30,EUR,2712.30,408.43,2303.87,2023-05-15 10:51:56
7211,ORD8211,134,21,20250201,20250209,1,Pending,Net 30,USD,4735.07,382.42,4352.65,2025-02-01 16:47:10
7212,ORD8212,130,26,20240229,20240309,3,Shipped,Net 60,USD,3192.91,450.53,2742.38,2024-02-29 15:18:11
7213,ORD8213,252,38,20230120,20230124,2,Shipped,Net 30,EUR,4297.70,65.54,4232.16,2023-01-20 12:20:13
7214,ORD8214,87,6,20230316,20230317,2,Shipped,Net 30,USD,4235.63,109.20,4126.43,2023-03-16 14:57:40
7215,ORD8215,239,12,20241204,20241210,2,Pending,Net 60,USD,592.08,298.62,293.46,2024-12-04 12:12:26
7216,ORD8216,417,21,20231010,20231019,4,Shipped,Net 30,GBP,2293.18,271.56,2021.62,2023-10-10 11:22:21
7217,ORD8217,479,42,20240822,20240904,3,Shipped,Net 60,USD,1608.71,394.95,1213.76,2024-08-22 17:02:19
7218,ORD8218,103,19,20230722,20230804,4,Cancelled,Net 60,EUR,4632.31,276.59,4355.72,2023-07-22 16:03:06
7219,ORD8219,30,35,20250314,20250319,4,Shipped,Net 60,USD,1375.60,197.80,1177.80,2025-03-14 08:03:09
7220,ORD8220,371,20,20240903,20240915,1,Pending,Due on Receipt,EUR,265.30,120.31,144.99,2024-09-03 12:54:09
7221,ORD8221,163,20,20241108,20241119,2,Shipped,Due on Receipt,USD,3983.46,42.92,3940.54,2024-11-08 15:06:32
7222,ORD8222,457,38,20231102,20231114,4,Cancelled,Net 60,GBP,851.87,50.98,800.89,2023-11-02 16:55:02
7223,ORD8223,445,24,20230625,20230705,3,Pending,Net 60,USD,3122.22,257.13,2865.09,2023-06-25 18:43:09
7224,ORD8224,428,38,20230429,20230513,4,Cancelled,Net 30,USD,4985.18,485.20,4499.98,2023-04-29 11:16:31
7225,ORD8225,141,28,20250322,20250323,1,Pending,Net 60,EUR,1726.32,323.72,1402.60,2025-03-22 09:34:26
7226,ORD8226,122,21,20230127,20230206,1,Delivered,Net 30,GBP,2544.26,387.70,2156.56,2023-01-27 09:54:06
7227,ORD8227,238,28,20230211,20230214,4,Shipped,Net 60,EUR,1575.91,328.23,1247.68,2023-02-11 08:02:32
7228,ORD8228,248,20,20240801,20240807,4,Cancelled,Net 60,USD,843.13,331.41,511.72,2024-08-01 13:02:41
7229,ORD8229,223,11,20240512,20240523,1,Shipped,Net 30,EUR,2762.30,108.31,2653.99,2024-05-12 18:20:36
7230,ORD8230,202,33,20250626,20250626,3,Delivered,Net 30,EUR,2263.15,294.99,1968.16,2025-06-26 10:23:30
7231,ORD8231,235,5,20240828,20240910,3,Cancelled,Net 60,GBP,3491.31,436.69,3054.62,2024-08-28 12:11:34
7232,ORD8232,208,29,20230820,20230831,2,Pending,Net 30,USD,621.46,23.64,597.82,2023-08-20 15:24:24
7233,ORD8233,314,6,20250428,20250429,2,Delivered,Net 60,GBP,1784.97,18.36,1766.61,2025-04-28 17:32:58
7234,ORD8234,446,6,20240414,20240423,1,Shipped,Net 30,USD,4415.11,149.13,4265.98,2024-04-14 09:03:03
7235,ORD8235,328,22,20240122,20240123,2,Cancelled,Net 60,GBP,3212.01,154.96,3057.05,2024-01-22 10:09:05
7236,ORD8236,257,7,20250109,20250120,1,Shipped,Net 60,GBP,3723.35,238.46,3484.89,2025-01-09 17:48:05
7237,ORD8237,228,43,20240521,20240603,3,Cancelled,Net 30,GBP,4253.21,221.25,4031.96,2024-05-21 10:34:03
7238,ORD8238,462,25,20240618,20240626,2,Cancelled,Net 30,EUR,464.74,377.00,87.74,2024-06-18 18:54:11
7239,ORD8239,35,6,20251120,20251203,3,Delivered,Due on Receipt,EUR,925.79,24.94,900.85,2025-11-20 12:51:13
7240,ORD8240,48,47,20231124,20231125,1,Shipped,Due on Receipt,EUR,3493.05,430.77,3062.28,2023-11-24 10:34:33
7241,ORD8241,133,23,20250816,20250816,3,Shipped,Net 30,EUR,3260.95,160.05,3100.90,2025-08-16 12:58:15
7242,ORD8242,79,21,20240823,20240826,3,Shipped,Net 30,EUR,789.19,348.06,441.13,2024-08-23 12:45:13
7243,ORD8243,239,33,20230220,20230225,1,Delivered,Due on Receipt,GBP,3646.88,14.85,3632.03,2023-02-20 16:37:35
7244,ORD8244,27,48,20250410,20250420,1,Shipped,Net 60,EUR,4997.43,80.33,4917.10,2025-04-10 11:25:37
7245,ORD8245,378,3,20240320,20240328,4,Shipped,Net 60,USD,1932.65,158.67,1773.98,2024-03-20 11:18:40
7246,ORD8246,245,38,20230527,20230601,3,Pending,Net 60,USD,1509.92,335.65,1174.27,2023-05-27 17:19:26
7247,ORD8247,189,21,20240205,20240217,4,Pending,Due on Receipt,USD,2494.62,381.39,2113.23,2024-02-05 09:33:31
7248,ORD8248,46,15,20230111,20230117,1,Shipped,Due on Receipt,GBP,1026.12,17.71,1008.41,2023-01-11 14:51:06
7249,ORD8249,486,37,20250211,20250223,2,Pending,Due on Receipt,EUR,829.20,454.79,374.41,2025-02-11 11:48:24
7250,ORD8250,188,29,20250625,20250701,4,Delivered,Net 30,USD,4717.52,462.88,4254.64,2025-06-25 11:29:33
7251,ORD8251,469,37,20240921,20240928,1,Shipped,Due on Receipt,GBP,1933.00,78.28,1854.72,2024-09-21 08:49:15
7252,ORD8252,161,41,20230804,20230806,1,Pending,Due on Receipt,EUR,1215.27,284.55,930.72,2023-08-04 08:50:06
7253,ORD8253,414,18,20240727,20240728,2,Shipped,Net 30,EUR,3186.80,177.32,3009.48,2024-07-27 16:58:58
7254,ORD8254,444,11,20250129,20250130,1,Delivered,Net 30,USD,607.21,275.82,331.39,2025-01-29 08:44:38
7255,ORD8255,209,24,20241201,20241207,2,Pending,Net 60,GBP,4179.56,355.43,3824.13,2024-12-01 08:01:35
7256,ORD8256,180,9,20230124,20230130,4,Delivered,Net 60,USD,2725.31,78.07,2647.24,2023-01-24 09:30:47
7257,ORD8257,371,2,20240530,20240608,4,Delivered,Due on Receipt,GBP,3374.72,166.05,3208.67,2024-05-30 10:18:38
7258,ORD8258,332,35,20250328,20250411,4,Cancelled,Due on Receipt,USD,1222.97,60.43,1162.54,2025-03-28 08:03:28
7259,ORD8259,43,45,20241029,20241108,4,Delivered,Net 30,USD,2834.32,13.24,2821.08,2024-10-29 09:22:08
7260,ORD8260,126,49,20240831,20240901,3,Delivered,Net 30,EUR,3210.16,496.96,2713.20,2024-08-31 14:28:33
7261,ORD8261,142,20,20250304,20250311,3,Pending,Due on Receipt,GBP,3910.20,444.63,3465.57,2025-03-04 13:41:37
7262,ORD8262,424,26,20231006,20231016,2,Delivered,Net 30,EUR,1572.28,359.98,1212.30,2023-10-06 11:20:00
7263,ORD8263,66,30,20251115,20251129,3,Delivered,Net 30,EUR,3287.77,50.03,3237.74,2025-11-15 10:26:47
7264,ORD8264,174,28,20230115,20230120,4,Pending,Due on Receipt,USD,3500.53,281.97,3218.56,2023-01-15 11:09:56
7265,ORD8265,394,18,20250206,20250212,4,Pending,Net 30,GBP,1112.37,315.46,796.91,2025-02-06 10:23:26
7266,ORD8266,228,41,20230707,20230719,4,Pending,Net 30,GBP,3524.88,219.50,3305.38,2023-07-07 14:50:34
7267,ORD8267,289,8,20230924,20231004,1,Shipped,Net 60,USD,293.17,146.42,146.75,2023-09-24 12:02:11
7268,ORD8268,331,47,20230328,20230408,1,Pending,Due on Receipt,USD,3372.14,499.68,2872.46,2023-03-28 11:04:39
7269,ORD8269,234,36,20241010,20241018,2,Cancelled,Net 60,EUR,1428.29,70.40,1357.89,2024-10-10 08:32:59
7270,ORD8270,413,4,20251017,20251021,4,Cancelled,Net 30,USD,4193.07,486.83,3706.24,2025-10-17 08:11:22
7271,ORD8271,425,33,20230703,20230716,1,Cancelled,Net 30,USD,3483.94,315.38,3168.56,2023-07-03 17:03:43
7272,ORD8272,125,12,20250202,20250215,3,Delivered,Due on Receipt,USD,3896.02,377.43,3518.59,2025-02-02 17:56:30
7273,ORD8273,383,1,20231204,20231216,3,Shipped,Net 60,EUR,4126.85,262.01,3864.84,2023-12-04 09:38:33
7274,ORD8274,210,1,20241125,20241202,4,Cancelled,Net 60,EUR,2224.87,79.60,2145.27,2024-11-25 17:58:38
7275,ORD8275,268,12,20230803,20230816,3,Cancelled,Due on Receipt,EUR,4982.01,366.90,4615.11,2023-08-03 17:29:32
7276,ORD8276,135,11,20251112,20251122,4,Cancelled,Due on Receipt,EUR,3020.23,163.58,2856.65,2025-11-12 17:33:25
7277,ORD8277,356,19,20250102,20250106,1,Cancelled,Net 30,USD,4648.48,312.53,4335.95,2025-01-02 15:04:30
7278,ORD8278,292,25,20231226,20240107,4,Delivered,Net 60,USD,2718.34,283.10,2435.24,2023-12-26 13:31:27
7279,ORD8279,464,5,20250601,20250615,3,Shipped,Net 30,GBP,1868.78,293.84,1574.94,2025-06-01 11:04:17
7280,ORD8280,474,39,20240413,20240415,3,Delivered,Due on Receipt,EUR,603.66,288.24,315.42,2024-04-13 11:06:55
7281,ORD8281,24,21,20250124,20250128,4,Pending,Net 60,USD,2765.03,406.37,2358.66,2025-01-24 18:32:35
7282,ORD8282,56,39,20251006,20251010,1,Cancelled,Due on Receipt,USD,949.83,472.47,477.36,2025-10-06 16:54:42
7283,ORD8283,382,22,20250213,20250223,4,Shipped,Net 60,GBP,4580.94,237.13,4343.81,2025-02-13 15:41:23
7284,ORD8284,24,40,20241219,20241227,4,Shipped,Net 60,USD,1944.16,478.52,1465.64,2024-12-19 11:41:49
7285,ORD8285,134,43,20230329,20230329,3,Pending,Net 30,GBP,1555.72,431.59,1124.13,2023-03-29 16:54:22
7286,ORD8286,388,28,20240201,20240201,1,Delivered,Net 30,USD,4828.60,471.72,4356.88,2024-02-01 18:45:38
7287,ORD8287,120,18,20230619,20230624,4,Shipped,Net 60,EUR,3629.41,159.95,3469.46,2023-06-19 16:30:38
7288,ORD8288,461,41,20250316,20250325,3,Cancelled,Net 30,USD,4633.01,124.04,4508.97,2025-03-16 12:04:12
7289,ORD8289,268,31,20240413,20240426,1,Pending,Due on Receipt,EUR,3326.96,410.29,2916.67,2024-04-13 09:17:04
7290,ORD8290,467,25,20250602,20250613,1,Pending,Net 60,GBP,312.19,121.28,190.91,2025-06-02 10:59:45
7291,ORD8291,226,27,20250328,20250404,3,Shipped,Net 30,USD,199.17,188.13,11.04,2025-03-28 15:51:19
7292,ORD8292,17,42,20251227,20251227,1,Shipped,Net 60,EUR,4421.20,478.57,3942.63,2025-12-27 09:33:41
7293,ORD8293,353,26,20230508,20230509,2,Cancelled,Net 30,GBP,695.92,301.65,394.27,2023-05-08 14:53:34
7294,ORD8294,375,39,20230421,20230503,1,Cancelled,Net 30,GBP,1608.61,122.98,1485.63,2023-04-21 14:47:40
7295,ORD8295,144,23,20240924,20240929,4,Delivered,Net 30,GBP,275.18,172.07,103.11,2024-09-24 08:45:30
7296,ORD8296,180,39,20230915,20230915,2,Delivered,Net 30,EUR,915.96,479.40,436.56,2023-09-15 17:41:53
7297,ORD8297,242,27,20240523,20240528,3,Shipped,Due on Receipt,USD,2882.46,76.01,2806.45,2024-05-23 14:59:07
7298,ORD8298,21,8,20250718,20250731,3,Cancelled,Net 30,EUR,4080.53,153.02,3927.51,2025-07-18 09:40:26
7299,ORD8299,147,45,20251119,20251123,3,Cancelled,Due on Receipt,EUR,3428.28,258.59,3169.69,2025-11-19 18:57:17
7300,ORD8300,219,41,20250512,20250523,2,Cancelled,Due on Receipt,EUR,579.55,338.25,241.30,2025-05-12 14:35:10
7301,ORD8301,450,50,20230828,20230902,3,Delivered,Net 60,EUR,1709.18,14.76,1694.42,2023-08-28 09:40:18
7302,ORD8302,7,19,20230712,20230719,1,Pending,Net 30,GBP,4894.49,320.45,4574.04,2023-07-12 15:21:37
7303,ORD8303,88,34,20230609,20230612,4,Delivered,Net 60,USD,686.38,435.64,250.74,2023-06-09 16:13:39
7304,ORD8304,19,6,20230228,20230301,4,Delivered,Due on Receipt,USD,2193.00,330.32,1862.68,2023-02-28 17:47:45
7305,ORD8305,485,11,20240526,20240531,3,Delivered,Net 30,EUR,3784.28,435.85,3348.43,2024-05-26 11:28:00
7306,ORD8306,427,46,20250102,20250111,4,Delivered,Net 60,EUR,4159.76,293.29,3866.47,2025-01-02 13:41:42
7307,ORD8307,282,1,20231115,20231125,3,Delivered,Due on Receipt,GBP,3348.96,70.06,3278.90,2023-11-15 09:41:21
7308,ORD8308,353,47,20240123,20240123,4,Delivered,Net 30,GBP,2572.86,304.19,2268.67,2024-01-23 15:30:08
7309,ORD8309,467,33,20240201,20240209,2,Pending,Net 30,EUR,4776.94,294.98,4481.96,2024-02-01 11:19:52
7310,ORD8310,411,25,20250505,20250509,2,Cancelled,Net 30,USD,3001.73,184.08,2817.65,2025-05-05 12:37:39
7311,ORD8311,174,21,20250110,20250113,3,Delivered,Net 30,GBP,2713.44,431.03,2282.41,2025-01-10 10:15:41
7312,ORD8312,62,29,20251025,20251105,1,Shipped,Due on Receipt,EUR,2874.91,451.57,2423.34,2025-10-25 15:54:19
7313,ORD8313,220,32,20231122,20231129,2,Pending,Net 60,GBP,1828.43,496.50,1331.93,2023-11-22 15:24:33
7314,ORD8314,284,49,20230403,20230416,1,Shipped,Due on Receipt,GBP,1844.39,346.45,1497.94,2023-04-03 09:19:27
7315,ORD8315,113,14,20240319,20240323,4,Shipped,Due on Receipt,USD,1854.45,242.72,1611.73,2024-03-19 11:24:50
7316,ORD8316,77,34,20251026,20251030,3,Delivered,Net 60,USD,4480.81,398.20,4082.61,2025-10-26 16:04:06
7317,ORD8317,185,34,20240402,20240416,4,Delivered,Net 30,GBP,2705.47,204.32,2501.15,2024-04-02 16:33:01
7318,ORD8318,235,20,20230717,20230718,3,Cancelled,Due on Receipt,EUR,1733.37,146.66,1586.71,2023-07-17 09:33:47
7319,ORD8319,415,2,20230219,20230303,1,Shipped,Due on Receipt,USD,1072.11,449.84,622.27,2023-02-19 11:21:42
7320,ORD8320,167,7,20231220,20231228,4,Cancelled,Due on Receipt,GBP,2024.06,64.43,1959.63,2023-12-20 17:19:51
7321,ORD8321,459,16,20230318,20230329,4,Delivered,Due on Receipt,USD,3398.18,448.09,2950.09,2023-03-18 17:32:19
7322,ORD8322,376,35,20251029,20251030,2,Shipped,Net 60,EUR,1548.94,201.87,1347.07,2025-10-29 09:29:55
7323,ORD8323,43,36,20240305,20240313,1,Shipped,Due on Receipt,GBP,2832.45,390.15,2442.30,2024-03-05 10:07:31
7324,ORD8324,126,26,20250607,20250616,1,Delivered,Net 60,GBP,1961.72,424.36,1537.36,2025-06-07 16:48:49
7325,ORD8325,253,38,20240511,20240512,3,Cancelled,Net 30,USD,2314.32,98.85,2215.47,2024-05-11 10:08:01
7326,ORD8326,363,36,20250807,20250809,1,Delivered,Net 60,GBP,4391.03,142.14,4248.89,2025-08-07 13:53:32
7327,ORD8327,109,50,20251026,20251102,2,Delivered,Net 30,EUR,3742.87,486.41,3256.46,2025-10-26 11:57:49
7328,ORD8328,495,22,20231130,20231204,1,Shipped,Due on Receipt,GBP,371.27,216.59,154.68,2023-11-30 08:22:02
7329,ORD8329,146,23,20240206,20240219,1,Shipped,Due on Receipt,USD,4185.23,405.37,3779.86,2024-02-06 13:00:38
7330,ORD8330,467,50,20241203,20241214,2,Pending,Net 60,USD,4586.40,361.43,4224.97,2024-12-03 18:10:27
7331,ORD8331,43,24,20230627,20230705,3,Cancelled,Net 30,EUR,4644.30,325.43,4318.87,2023-06-27 10:59:43
7332,ORD8332,74,5,20250529,20250610,2,Shipped,Net 30,EUR,3291.07,108.03,3183.04,2025-05-29 17:36:50
7333,ORD8333,477,14,20240727,20240806,4,Cancelled,Due on Receipt,GBP,3257.52,164.13,3093.39,2024-07-27 10:09:29
7334,ORD8334,338,1,20251230,20251231,4,Shipped,Net 30,USD,2203.55,472.67,1730.88,2025-12-30 14:18:18
7335,ORD8335,20,32,20230730,20230802,4,Shipped,Net 30,EUR,4697.51,185.31,4512.20,2023-07-30 17:39:09
7336,ORD8336,90,36,20230828,20230829,3,Delivered,Net 60,EUR,2589.56,214.92,2374.64,2023-08-28 18:55:00
7337,ORD8337,103,5,20231204,20231210,1,Delivered,Net 60,USD,4572.76,176.72,4396.04,2023-12-04 15:17:32
7338,ORD8338,362,32,20250302,20250313,3,Pending,Due on Receipt,USD,1694.68,12.05,1682.63,2025-03-02 15:20:42
7339,ORD8339,119,17,20241119,20241123,2,Delivered,Due on Receipt,EUR,2556.28,316.90,2239.38,2024-11-19 18:00:34
7340,ORD8340,41,24,20240627,20240704,3,Cancelled,Net 60,EUR,3486.61,418.12,3068.49,2024-06-27 08:43:18
7341,ORD8341,132,11,20240907,20240917,3,Shipped,Due on Receipt,EUR,848.34,75.34,773.00,2024-09-07 16:35:01
7342,ORD8342,216,1,20250909,20250919,2,Pending,Net 60,USD,3728.07,373.12,3354.95,2025-09-09 12:49:35
7343,ORD8343,305,28,20240209,20240223,4,Cancelled,Net 60,EUR,1114.73,172.31,942.42,2024-02-09 08:06:33
7344,ORD8344,44,4,20250605,20250608,4,Cancelled,Due on Receipt,GBP,4959.86,81.77,4878.09,2025-06-05 16:57:27
7345,ORD8345,449,42,20240514,20240519,3,Delivered,Net 60,GBP,4960.62,329.47,4631.15,2024-05-14 09:35:53
7346,ORD8346,459,7,20231121,20231122,4,Shipped,Due on Receipt,GBP,1401.56,200.11,1201.45,2023-11-21 16:10:40
7347,ORD8347,406,23,20230905,20230915,3,Shipped,Net 60,USD,1789.52,14.58,1774.94,2023-09-05 18:56:37
7348,ORD8348,217,29,20230411,20230419,2,Pending,Due on Receipt,EUR,4085.44,470.50,3614.94,2023-04-11 12:34:42
7349,ORD8349,89,47,20230920,20231003,4,Pending,Net 30,USD,2514.22,138.82,2375.40,2023-09-20 08:02:05
7350,ORD8350,223,27,20230904,20230915,2,Delivered,Net 60,USD,4006.19,13.18,3993.01,2023-09-04 16:17:34
7351,ORD8351,360,39,20240404,20240417,2,Pending,Net 60,USD,4183.36,50.66,4132.70,2024-04-04 10:16:01
7352,ORD8352,208,25,20240719,20240727,4,Pending,Net 30,USD,1395.22,43.53,1351.69,2024-07-19 13:39:06
7353,ORD8353,164,11,20230729,20230805,4,Pending,Net 30,EUR,3351.36,369.56,2981.80,2023-07-29 12:12:43
7354,ORD8354,259,29,20230115,20230129,3,Pending,Net 60,EUR,2863.97,36.38,2827.59,2023-01-15 08:46:26
7355,ORD8355,175,45,20250929,20250930,3,Cancelled,Net 60,USD,4417.65,238.63,4179.02,2025-09-29 10:55:07
7356,ORD8356,31,6,20231231,20240105,4,Cancelled,Due on Receipt,USD,2862.50,97.94,2764.56,2023-12-31 12:23:17
7357,ORD8357,72,35,20251024,20251106,1,Delivered,Net 60,EUR,3024.21,466.57,2557.64,2025-10-24 15:09:20
7358,ORD8358,201,47,20251013,20251023,2,Pending,Net 30,USD,1647.31,52.94,1594.37,2025-10-13 16:59:07
7359,ORD8359,15,49,20250324,20250406,2,Pending,Net 60,EUR,1456.11,202.66,1253.45,2025-03-24 15:25:04
7360,ORD8360,417,32,20240124,20240203,2,Delivered,Net 60,USD,4486.50,407.84,4078.66,2024-01-24 12:58:12
7361,ORD8361,247,36,20230901,20230906,1,Cancelled,Due on Receipt,GBP,943.28,408.82,534.46,2023-09-01 08:31:18
7362,ORD8362,318,14,20251119,20251203,3,Cancelled,Due on Receipt,EUR,2657.83,285.22,2372.61,2025-11-19 16:48:17
7363,ORD8363,482,46,20250329,20250403,4,Pending,Net 30,EUR,2898.39,40.42,2857.97,2025-03-29 12:16:22
7364,ORD8364,364,13,20231102,20231106,1,Delivered,Net 30,USD,3208.91,499.55,2709.36,2023-11-02 17:07:48
7365,ORD8365,136,9,20251101,20251110,3,Delivered,Due on Receipt,GBP,604.00,392.67,211.33,2025-11-01 14:20:19
7366,ORD8366,78,31,20250728,20250808,2,Shipped,Due on Receipt,GBP,1003.99,129.07,874.92,2025-07-28 14:32:51
7367,ORD8367,137,11,20230902,20230910,3,Pending,Net 30,USD,4383.66,466.54,3917.12,2023-09-02 12:33:37
7368,ORD8368,11,26,20230127,20230209,4,Pending,Due on Receipt,EUR,2674.55,247.17,2427.38,2023-01-27 14:08:17
7369,ORD8369,287,14,20230418,20230418,2,Delivered,Net 30,GBP,3401.41,91.35,3310.06,2023-04-18 11:14:33
7370,ORD8370,458,39,20241011,20241018,2,Shipped,Net 30,GBP,221.09,31.45,189.64,2024-10-11 14:43:31
7371,ORD8371,86,23,20230604,20230616,4,Shipped,Net 60,EUR,1863.70,245.60,1618.10,2023-06-04 09:30:21
7372,ORD8372,312,29,20230329,20230401,4,Shipped,Due on Receipt,GBP,2023.90,406.26,1617.64,2023-03-29 16:55:17
7373,ORD8373,210,35,20231124,20231206,2,Pending,Due on Receipt,USD,2966.23,327.47,2638.76,2023-11-24 11:26:37
7374,ORD8374,226,7,20240301,20240301,4,Delivered,Net 60,EUR,350.96,68.14,282.82,2024-03-01 18:23:24
7375,ORD8375,165,36,20250920,20251003,4,Shipped,Due on Receipt,GBP,1600.63,74.36,1526.27,2025-09-20 16:29:20
7376,ORD8376,99,49,20240514,20240524,1,Pending,Net 60,GBP,3130.65,372.83,2757.82,2024-05-14 10:58:54
7377,ORD8377,252,16,20230114,20230122,2,Cancelled,Due on Receipt,EUR,4780.68,350.98,4429.70,2023-01-14 09:54:46
7378,ORD8378,73,33,20240814,20240821,4,Shipped,Net 30,USD,1241.65,43.48,1198.17,2024-08-14 09:54:00
7379,ORD8379,267,8,20230715,20230716,4,Delivered,Net 60,GBP,1026.51,214.52,811.99,2023-07-15 10:35:35
7380,ORD8380,32,7,20250414,20250421,3,Shipped,Due on Receipt,EUR,629.40,207.84,421.56,2025-04-14 10:41:27
7381,ORD8381,85,43,20250511,20250520,4,Cancelled,Due on Receipt,EUR,2674.88,395.73,2279.15,2025-05-11 10:41:43
7382,ORD8382,289,48,20250608,20250614,4,Delivered,Net 30,EUR,971.74,10.30,961.44,2025-06-08 09:13:29
7383,ORD8383,280,14,20250624,20250629,1,Pending,Due on Receipt,GBP,3372.65,188.99,3183.66,2025-06-24 11:48:21
7384,ORD8384,90,9,20240715,20240722,1,Shipped,Net 60,GBP,3324.29,343.87,2980.42,2024-07-15 11:01:06
7385,ORD8385,345,2,20240726,20240803,4,Shipped,Due on Receipt,EUR,4884.52,88.32,4796.20,2024-07-26 09:55:35
7386,ORD8386,181,27,20231029,20231029,4,Pending,Net 30,USD,2422.16,431.68,1990.48,2023-10-29 09:51:41
7387,ORD8387,364,31,20240720,20240731,2,Delivered,Due on Receipt,GBP,4667.73,233.85,4433.88,2024-07-20 10:03:33
7388,ORD8388,6,40,20230804,20230809,1,Cancelled,Net 30,EUR,3995.14,37.41,3957.73,2023-08-04 12:42:34
7389,ORD8389,10,27,20250911,20250914,4,Delivered,Net 30,USD,2109.52,137.34,1972.18,2025-09-11 18:34:38
7390,ORD8390,84,16,20251202,20251214,3,Pending,Net 30,USD,4783.25,491.23,4292.02,2025-12-02 08:55:08
7391,ORD8391,367,49,20250124,20250207,4,Shipped,Net 30,GBP,617.02,34.97,582.05,2025-01-24 12:31:28
7392,ORD8392,145,14,20250315,20250325,4,Delivered,Due on Receipt,USD,2151.53,219.10,1932.43,2025-03-15 16:42:50
7393,ORD8393,466,22,20240321,20240324,1,Pending,Due on Receipt,EUR,1854.99,133.14,1721.85,2024-03-21 16:49:44
7394,ORD8394,165,45,20250706,20250718,2,Pending,Net 30,EUR,4811.93,174.66,4637.27,2025-07-06 17:51:25
7395,ORD8395,233,24,20250416,20250425,3,Shipped,Net 30,EUR,3360.75,498.39,2862.36,2025-04-16 17:41:26
7396,ORD8396,302,40,20240615,20240626,1,Delivered,Net 30,EUR,3208.81,345.95,2862.86,2024-06-15 14:15:41
7397,ORD8397,307,38,20230523,20230525,4,Shipped,Net 60,GBP,1299.04,110.20,1188.84,2023-05-23 08:27:07
7398,ORD8398,433,43,20230507,20230513,4,Pending,Due on Receipt,EUR,684.50,252.49,432.01,2023-05-07 15:55:34
7399,ORD8399,282,30,20250422,20250506,1,Pending,Net 30,USD,1984.52,292.72,1691.80,2025-04-22 17:12:17
7400,ORD8400,437,22,20250925,20251007,4,Shipped,Net 30,GBP,3417.32,131.98,3285.34,2025-09-25 15:51:17
7401,ORD8401,333,29,20240101,20240111,3,Cancelled,Net 60,USD,2365.19,380.94,1984.25,2024-01-01 18:04:12
7402,ORD8402,416,20,20250622,20250703,4,Shipped,Net 60,EUR,3836.04,131.83,3704.21,2025-06-22 11:26:17
7403,ORD8403,237,21,20251022,20251030,1,Shipped,Net 60,EUR,3171.89,238.74,2933.15,2025-10-22 08:03:55
7404,ORD8404,474,34,20230816,20230829,2,Shipped,Net 60,USD,4511.42,22.64,4488.78,2023-08-16 13:58:15
7405,ORD8405,36,50,20230103,20230105,1,Cancelled,Net 30,GBP,955.51,36.75,918.76,2023-01-03 17:08:04
